id,left,top,right,bottom,a_elev_m,a_dem_m,a_celev_m,a_ss_m,a_crh100_m,a_crh095_m,a_crh090_m,a_crh085_m,a_crh080_m,a_crh075_m,a_crh070_m,a_crh065_m,a_crh060_m,a_crh055_m,a_crh050_m,a_crh045_m,a_crh040_m,a_crh035_m,a_crh030_m,a_crh025_m,a_crh020_m,a_crh015_m,a_crh010_m,a_crh005_m,a_crh000_m,a_mfrac_m,a_rv_m,a_cv_m,a_fhd_m,a_pai_m,a_gap_m,a_pavd01_m,a_pavd02_m,a_pavd03_m,a_pavd04_m,a_pavd05_m,a_pavd06_m,a_pavd07_m,a_rg_m,a_rxrtrn_m,b_elev_m,b_dem_m,b_celev_m,b_ss_m,b_crh100_m,b_crh095_m,b_crh090_m,b_crh085_m,b_crh080_m,b_crh075_m,b_crh070_m,b_crh065_m,b_crh060_m,b_crh055_m,b_crh050_m,b_crh045_m,b_crh040_m,b_crh035_m,b_crh030_m,b_crh025_m,b_crh020_m,b_crh015_m,b_crh010_m,b_crh005_m,b_crh000_m,b_mfrac_m,b_rv_m,b_cv_m,b_fhd_m,b_pai_m,b_gap_m,b_pavd01_m,b_pavd02_m,b_pavd03_m,b_pavd04_m,b_pavd05_m,b_pavd06_m,b_pavd07_m,b_rg_m,b_rxrtrn_m,gedi_both,a_gedi_num,b_gedi_num,isburnt,iscontrol
380,340684.336,439078.1276,341184.336,438578.1276,195.507909,196.317211,210.748839,27.739259,15.234667,12.819333,11.451333,10.376,9.422667,8.558667,7.762667,7.082,6.449333,5.839333,5.246667,4.644667,4.042,3.407333,2.735333,1.984,1.163333,0.266,-0.846667,-2.317333,-4.78,0.330864,3563.502865,0.564543,2.529611,2.186362,0.434699,0.16808,0.170964,0.126996,0.04741,0.007571,0.000233,0,1868.155101,422145.1313,222.699424,221.865128,235.738756,27.74296,13.034286,10.118571,8.958571,8.084286,7.39,6.762857,6.197143,5.651429,5.124286,4.588571,4.024286,3.424286,2.832857,2.212857,1.558571,0.808571,-0.058571,-1.095714,-2.358571,-4.205714,-8.154286,0.680728,5529.476662,0.466753,2.017018,1.928204,0.533091,0.140584,0.147629,0.11569,0.044755,0.006839,0.000437,0,5731.633405,411998.6514,1,15,7,0,0
381,340684.336,438578.1276,341184.336,438078.1276,181.153811,196.680588,195.511501,27.74379,14.352857,12.481428,11.091428,10.117143,9.392857,8.74,8.104286,7.452857,6.8,6.151429,5.515714,4.885714,4.25,3.63,3.018571,2.315714,1.585714,0.681429,-0.4,-1.628571,-3.121429,0.626637,1372.825588,0.596428,2.480795,2.270834,0.402704,0.180117,0.175296,0.123433,0.051745,0.01355,0,0,815.565279,423756.582,246.868053,258.365082,265.078873,27.736545,18.2075,15.19,13.9,12.904999,12.055,11.3075,10.625,9.9675,9.285,8.6275,7.9725,7.2975,6.5575,5.7725,4.91,3.91,2.7675,1.4875,-0.1025,-2.3,-6.6325,0.635276,8345.69458,0.679574,2.719364,2.783438,0.320199,0.159335,0.183455,0.168093,0.093405,0.030584,0.001484,0,2761.457047,411968.895,1,7,4,1,0
382,340684.336,438078.1276,341184.336,437578.1276,261.435295,272.393375,279.434752,27.744371,17.995,15.2225,13.583333,12.245833,11.059167,10.035833,9.160833,8.319167,7.511667,6.736667,5.965,5.181667,4.401667,3.640833,2.86,2.010833,1.070833,0.013333,-1.205,-2.856667,-5.73,0.766468,3791.323975,0.563817,2.690938,2.008445,0.435954,0.123646,0.1381,0.1208,0.059573,0.018222,0.003171,0,2353.243851,421502.7184,241.999634,252.127135,265.833458,27.747802,23.828,19.397,17.213,15.738,14.545,13.451,12.416,11.395,10.379,9.446,8.532,7.591,6.633,5.647,4.624,3.586,2.465,1.142,-0.437,-2.729,-7.221,0.842825,7195.196069,0.641345,2.924488,2.467915,0.358536,0.106154,0.143271,0.149231,0.088925,0.039499,0.012894,0.004809,3112.875809,412252.1349,1,12,10,1,0
383,340684.336,437578.1276,341184.336,437078.1276,267.259761,278.369658,288.529602,27.745984,21.26579,18.227895,16.586842,15.22421,14.03,12.972105,12.032632,11.142105,10.290526,9.415789,8.51,7.618947,6.733158,5.803684,4.852105,3.877368,2.820526,1.592632,0.048421,-1.89421,-4.982632,0.542892,5199.6739,0.665151,2.788329,2.900886,0.333946,0.163845,0.179642,0.158702,0.096308,0.047231,0.013994,0.002089,2180.371083,422857.4844,247.354919,257.832579,270.025428,27.747313,22.665385,19.536154,17.691539,16.356154,15.283077,14.326923,13.465385,12.676923,11.906923,11.143846,10.32,9.453077,8.562308,7.689231,6.763846,5.751538,4.623077,3.357692,1.843077,-0.213077,-3.460769,0.446537,5558.689866,0.828601,2.880375,3.707556,0.171258,0.208927,0.239488,0.216503,0.120233,0.047269,0.010678,0.00252,731.738692,414503.0458,1,19,13,0,0
384,340684.336,437078.1276,341184.336,436578.1276,268.338582,275.078317,289.961898,27.752178,21.618333,18.212222,16.659444,15.451111,14.464445,13.592778,12.786667,12.031667,11.310555,10.582222,9.859445,9.104444,8.299444,7.421667,6.48,5.386667,4.16,2.696667,0.894444,-1.349444,-5.191111,0.62912,6763.271159,0.739204,2.830171,2.986765,0.259945,0.123574,0.168679,0.186509,0.115199,0.046814,0.013803,0.003292,1632.668491,422522.7121,240.430812,255.312591,265.48189,27.751943,25.046667,20.980667,18.973333,17.636,16.622667,15.726,14.881333,14.078,13.236667,12.316667,11.332,10.344,9.318667,8.242667,7.046667,5.662667,4.046667,2.300667,0.513333,-1.8,-6.421333,0.820636,8766.455355,0.724295,2.986478,2.816165,0.275562,0.098879,0.127656,0.154944,0.132555,0.073895,0.020998,0.003337,2113.875718,412817.894,1,18,15,0,0
385,340684.336,436578.1276,341184.336,436078.1276,255.653052,259.782542,273.718246,27.756131,18.060588,14.845882,13.250588,12.010588,10.898824,9.928235,9.033529,8.164706,7.265294,6.415882,5.668824,4.928824,4.17,3.398235,2.604118,1.766471,0.887647,-0.116471,-1.319412,-3.045882,-6.435294,0.434632,5871.624483,0.555402,2.679652,2.016084,0.443725,0.126721,0.140102,0.124203,0.060723,0.01396,0.0007,0,3543.742864,423513.1245,237.239803,257.003444,255.883074,27.751078,18.637143,16.674286,15.481429,14.548571,13.752857,13.018571,12.311428,11.651429,10.995714,10.381429,9.778571,9.118571,8.407143,7.627143,6.727143,5.72,4.501429,2.932857,1.145714,-0.685714,-2.942857,0.875841,3602.19615,0.802144,2.761636,3.317388,0.19772,0.167648,0.209318,0.21647,0.121223,0.031445,0.001199,0,590.444318,415295.2069,1,17,7,0,1
386,340684.336,436078.1276,341184.336,435578.1276,248.845032,265.133881,269.250702,27.754238,20.4,17.040001,15.36,14.12,13,11.99,11.13,10.38,9.6,8.89,8.22,7.62,7.02,6.35,5.49,4.48,3.25,1.94,0.33,-1.75,-5,0.182388,6660.183594,0.762778,2.792259,2.887166,0.235161,0.158502,0.208359,0.189641,0.079952,0.019825,0.000406,0,1365.181763,422482.9759,225.672858,233.552278,246.397614,27.759089,20.718889,18.184444,16.664444,15.394444,14.424444,13.535556,12.687778,11.888889,11.09,10.326667,9.561111,8.765555,7.93,7.011111,6.053333,4.996667,3.753333,2.283333,0.623333,-1.312222,-4.475556,0.554922,3685.388292,0.737642,2.819578,2.960227,0.262165,0.140671,0.174718,0.178064,0.108925,0.047511,0.012379,0.000112,887.868568,415336.3894,1,1,9,0,1
387,340684.336,435578.1276,341184.336,435078.1276,269.683578,275.646709,293.776279,27.761246,24.087059,20.455882,18.68647,17.37,16.208824,15.124118,14.141765,13.168235,12.194706,11.3,10.407647,9.503529,8.621765,7.685294,6.673529,5.618235,4.464118,3.091176,1.306471,-1.161765,-5.645882,0.440935,6770.476771,0.722756,2.923285,3.238793,0.276065,0.140494,0.179196,0.184124,0.119085,0.063162,0.024825,0.006241,2027.118875,423148.4123,303.172984,304.032888,323.959905,27.76388,20.78,17.8,16.263333,15.18,14.29,13.503333,12.816667,12.206667,11.656667,11.083333,10.483333,9.87,9.26,8.596667,7.81,6.913334,5.7,4.236667,2.206667,-0.823333,-4.926667,0.475037,5344.267741,0.817362,2.754089,3.622203,0.182414,0.124286,0.230114,0.257428,0.123644,0.04253,0.008462,0.000119,795.428691,415262.0801,1,17,3,0,1
388,340684.336,435078.1276,341184.336,434578.1276,289.638369,303.852004,315.130896,27.764741,25.4875,20.960833,18.474167,16.085,14.869167,13.853333,12.9375,12.145833,11.409167,10.683333,9.980833,9.279167,8.553333,7.8175,6.9925,6.035833,4.925833,3.559167,1.755833,-0.844167,-5.245833,0.347377,8013.083883,0.756631,2.907629,3.461952,0.241812,0.165653,0.201992,0.20697,0.13085,0.051737,0.010762,0.003153,1809.047707,422820.6487,300.708496,306.466205,322.057108,27.762768,21.344,18.445,16.901,15.86,15.032,14.306,13.655,13.062,12.505,11.927,11.341,10.752,10.138,9.475,8.689,7.729,6.517,4.894,2.764,0.028,-3.724,0.408925,5453.735815,0.837503,2.800126,4.046253,0.162263,0.195622,0.236,0.233643,0.15016,0.070747,0.018051,0.002425,724.700446,415265.2719,1,12,10,0,1
389,340684.336,434578.1276,341184.336,434078.1276,234.77284,240.770541,252.040329,27.764718,17.264286,13.294286,11.187143,9.515714,8.2,7.014286,5.997143,5.027143,4.104286,3.237143,2.452857,1.745714,1.09,0.438571,-0.257143,-0.987143,-1.741429,-2.565714,-3.581429,-4.937143,-7.517143,0.565233,2843.733772,0.276832,2.346454,0.718356,0.722948,0.029943,0.045027,0.049604,0.025539,0.006905,0.001163,0.000249,6017.702079,423562.8985,199.397507,209.820602,213.893921,27.775988,14.49,11.31,10.07,9.06,7.94,6.85,5.95,5.13,4.27,3.37,2.5,1.76,1.04,0.37,-0.22,-0.86,-1.57,-2.39,-3.52,-5.54,-9.62,0.718825,4119.986816,0.369735,2.54001,0.923268,0.630209,0.054086,0.076508,0.065284,0.015819,0,0,0,4680.942383,415327.627,1,7,1,0,1
390,340684.336,434078.1276,341184.336,433578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.831403,279.452484,292.081767,27.769863,22.246667,17.695,15.876667,14.771666,13.88,13.056667,12.2,11.325,10.371666,9.353333,8.25,7.146667,6.043333,4.963333,3.963333,3.055,2.046667,0.736667,-1.021667,-3.573333,-8.723333,0.673373,8971.385111,0.524841,2.877532,2.305714,0.47508,0.09138,0.103669,0.115541,0.099988,0.063966,0.02646,0.005374,5753.738525,415248.8241,0,,6,0,0
391,340684.336,433578.1276,341184.336,433078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.990341,260.283752,265.385529,27.783167,15.39,11.53,10.52,9.81,9.21,8.65,8.05,7.45,6.85,6.25,5.61,4.9,4,2.95,1.87,0.74,-0.22,-1.31,-2.5,-4.19,-8.98,0.598997,9101.149414,0.533594,2.431792,1.525527,0.466316,0.065521,0.130287,0.119212,0.022266,0.00058,0,0,5301.534668,415281.0712,0,,1,0,0
392,340684.336,433078.1276,341184.336,432578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.507309,302.235382,309.455009,27.772655,15.9425,12.7675,11.7375,10.99,10.37,9.8275,9.3125,8.815,8.3,7.76,7.1725,6.505,5.6875,4.7925,3.7075,2.44,1.13,-0.4125,-2,-4.0575,-9.2175,0.520489,9707.673325,0.549015,2.214747,2.029876,0.450893,0.073485,0.117703,0.144598,0.084705,0.021647,0.00058,0,6344.132202,415235.9429,0,,4,0,0
393,340684.336,432578.1276,341184.336,432078.1276,310.395706,292.804733,320.393036,27.787461,9.995,8.66,7.785,7.035,6.42,5.89,5.44,5.03,4.655,4.28,3.89,3.475,2.99,2.45,1.87,1.215,0.45,-0.52,-1.65,-2.895,-4.545,0.283262,1464.34491,0.540943,2.200585,1.866991,0.458717,0.201253,0.183007,0.086073,0.003692,0,0,0,1181.069641,422610.7601,319.37847,338.664294,343.581995,27.784758,24.197,19.551,17.898,16.819,15.94,15.129,14.355,13.606,12.875,12.147,11.405,10.642,9.802,8.941,8.058,7.062,5.837,4.248,2.272,-0.51,-7.26,0.804889,11268.36624,0.754801,2.920294,3.765367,0.245131,0.134215,0.185493,0.223118,0.167156,0.082888,0.023864,0.003423,2801.32359,415628.8223,1,2,10,0,0
411,341184.336,444078.1276,341684.336,443578.1276,166.389709,167.978767,182.335579,27.729382,15.94,12.775,9.9,8.1525,6.965,5.9125,4.9875,4.1725,3.44,2.73,2.03,1.345,0.6,-0.13,-0.8425,-1.5625,-2.3175,-3.15,-4.1125,-5.315,-6.9675,0.1302,1422.338501,0.251645,2.603585,0.624292,0.748218,0.033778,0.042376,0.040246,0.018581,0.005294,0.001472,0,2948.042908,421587.1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,0,0
412,341184.336,443578.1276,341684.336,443078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
413,341184.336,443078.1276,341684.336,442578.1276,127.405718,139.917196,134.846881,27.742173,7.433333,4.85,3.616667,2.78,2.18,1.706667,1.33,0.993333,0.68,0.393333,0.12,-0.133333,-0.406667,-0.696667,-0.983333,-1.306667,-1.653333,-2.083333,-2.59,-3.29,-4.526667,0.199083,531.170329,0.086407,1.925519,0.181585,0.91355,0.024866,0.018158,0.005726,0,0,0,0,3910.523112,421613.9155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,0,0
414,341184.336,442578.1276,341684.336,442078.1276,121.384697,128.63118,143.011215,27.742155,21.62,19.036667,16.776667,14.726666,13.183333,11.846667,10.696667,9.87,9.086667,8.373333,7.673333,6.913333,5.9,4.416667,3.126667,2.186667,1.186667,-0.086667,-1.633333,-3.03,-5.003333,0.299763,3435.723755,0.568136,2.75706,1.9296,0.431748,0.079365,0.10384,0.127544,0.079997,0.021695,0.009123,0.004038,2252.192057,421576.9559,126.096138,128.211697,145.144035,27.735283,19.04,16.87,15.670001,14.585,13.685,12.865,12.13,11.31,10.295,9.25,8.105,6.885,5.93,4.96,3.91,2.805,1.605,0.37,-0.8,-2.24,-4.36,0.069191,3824.006226,0.659625,2.806492,2.163351,0.34013,0.105,0.129308,0.139898,0.086142,0.023937,0.000885,0,1310.210205,412107.0911,1,3,2,0,0
415,341184.336,442078.1276,341684.336,441578.1276,123.966675,130.596436,140.12627,27.747199,16.153,13.184,11.274,9.637,8.254,7.148,6.213,5.433,4.763,4.18,3.599,3.004,2.451,1.906,1.361,0.814,0.234,-0.418,-1.274,-2.506,-4.973,0.409854,3491.529321,0.447589,2.576268,1.540583,0.552296,0.129145,0.116653,0.076424,0.03416,0.012554,0.003245,0.000508,4027.396841,421582.202,129.540933,133.145392,151.422543,27.745179,21.876,19.314,17.822,16.362,15.156,14.048,13.038,12.136,11.3,10.424,9.568,8.744,7.958,7.116,6.198,5.224,3.974,2.49,0.918,-0.942,-3.95,0.774939,3640.780762,0.728945,2.92935,3.162047,0.270697,0.164863,0.191546,0.173681,0.105862,0.057013,0.018797,0.00308,1067.116382,412144.5416,1,10,5,0,0
416,341184.336,441578.1276,341684.336,441078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.544601,116.871269,134.751404,27.753323,15.2,12.77,11.31,9.88,8.12,5.46,3.07,2.06,1.46,1.01,0.63,0.26,-0.11,-0.44,-0.82,-1.23,-1.68,-2.24,-2.92,-3.82,-5.46,0.676596,1508.835938,0.170105,2.387774,0.372931,0.829809,0.002005,0.016903,0.036222,0.02039,0.000069,0,0,4904.483398,412165.7402,0,,1,0,0
417,341184.336,441078.1276,341684.336,440578.1276,133.701548,145.671476,149.35925,27.744977,15.653333,13.553333,12.343333,11.623333,10.98,10.443333,9.956667,9.496667,9.036667,8.423333,7.61,6.91,6.216667,5.453333,4.576667,3.753333,2.99,2.143333,1.07,-0.186667,-1.84,0.916231,2332.512533,0.816862,2.535624,3.418957,0.182972,0.321848,0.268156,0.169455,0.073739,0.011516,0,0,350.072418,421600.7727,132.912977,140.721044,154.711878,27.741269,21.796667,18.536667,17.176667,16.013333,14.95,13.99,13.106667,12.28,11.47,10.696667,9.933334,9.17,8.446667,7.723334,6.95,5.963333,4.786667,3.543333,1.743333,-0.313333,-3.276667,0.593956,4135.743327,0.833932,2.873951,3.753214,0.165648,0.218873,0.242612,0.219215,0.125294,0.04667,0.007415,0,543.460948,412145.0307,1,3,3,0,0
418,341184.336,440578.1276,341684.336,440078.1276,186.599851,196.866366,204.422434,27.749431,17.817619,15.601905,14.187619,13.092381,12.154762,11.302381,10.509524,9.752857,9.027619,8.305714,7.517143,6.735714,5.963333,5.194762,4.379048,3.555238,2.660952,1.602857,0.340476,-1.352857,-3.56,0.658395,3133.440982,0.701052,2.694656,2.83659,0.297675,0.195305,0.202326,0.163929,0.077589,0.021701,0.003533,0.000165,806.658261,422169.0118,236.910973,236.409912,249.04538,27.756397,12.13,8.495,6.87,5.8,4.94,4.225,3.59,3.01,2.455,1.855,1.275,0.655,0,-0.71,-1.5,-2.345,-3.235,-4.265,-5.555,-7.37,-10.65,0.928685,2760.56839,0.229897,1.591428,0.611022,0.77003,0.048103,0.055154,0.037051,0.005949,0,0,0,7894.843018,411982.2254,1,21,2,0,0
419,341184.336,440078.1276,341684.336,439578.1276,236.223032,240.310796,256.403381,27.751509,20.175294,17.181176,15.565294,14.438824,13.435883,12.555882,11.710588,10.890588,10.08,9.265882,8.448824,7.613529,6.714706,5.733529,4.761177,3.756471,2.732941,1.552353,0.195882,-1.679412,-5.112941,0.203085,5451.539802,0.688593,2.799487,2.748589,0.310733,0.152281,0.17396,0.164597,0.092379,0.032752,0.008381,0.00129,1693.188119,422336.5098,229.993867,228.896666,248.240479,27.749203,18.24,14.92,13.485,12.419,11.474,10.636,9.841,9.043,8.302,7.593,6.897,6.216,5.517,4.778,3.963,3.048,2.029,0.939,-0.423,-2.322,-6.171,0.879089,6827.439807,0.612295,2.6568,2.614317,0.387509,0.149413,0.175765,0.161892,0.082703,0.024833,0.002964,0,3212.669559,411982.5982,1,17,10,0,0
420,341184.336,439578.1276,341684.336,439078.1276,170.347054,175.91988,187.426691,27.752758,17.073143,14.106571,12.488857,11.239429,10.184571,9.275143,8.446571,7.669714,6.923429,6.213429,5.515429,4.816,4.119143,3.418286,2.685714,1.932286,1.100857,0.172857,-0.946571,-2.489714,-5.394,0.295362,4247.288142,0.57809,2.610367,2.061591,0.421316,0.141145,0.157037,0.122706,0.046703,0.012511,0.002206,0.000203,2364.274674,422309.4555,199.104678,201.252815,210.765444,27.757697,11.653334,8.36,7.023333,6.018333,5.143333,4.368333,3.603333,2.873333,2.191667,1.57,0.976667,0.401667,-0.173333,-0.77,-1.401667,-2.073333,-2.83,-3.796667,-5.108333,-7.181667,-12.003333,0.78403,3377.769175,0.198513,2.229207,0.475152,0.801421,0.039565,0.042073,0.027379,0.005443,0.000354,0,0,9475.960449,412024.553,1,35,6,0,0
421,341184.336,439078.1276,341684.336,438578.1276,188.371015,192.466472,207.826374,27.757906,19.450769,16.75,15.143846,13.99,13.013077,12.013077,11.061538,10.196923,9.383077,8.619231,7.877692,7.11,6.295385,5.479231,4.653077,3.69,2.646154,1.454615,-0.022308,-1.717692,-4.283846,0.310517,3451.750643,0.67007,2.733845,2.738967,0.327947,0.173375,0.183467,0.151755,0.079932,0.033925,0.010345,0.001376,1721.116962,422577.3174,126.350288,138.702545,149.855705,27.752986,23.5,19.175,17.075,15.635,14.415,13.48,12.69,11.925,11.14,10.39,9.645,8.85,8.01,7.19,6.36,5.52,4.565,3.48,2.09,0.355,-3.875,0.750972,11617.65234,0.839732,2.849131,3.988471,0.159988,0.264943,0.270432,0.216286,0.121561,0.05009,0.006854,0,1471.89856,412085.1899,1,13,2,0,0
422,341184.336,438578.1276,341684.336,438078.1276,163.914009,171.422091,179.653079,27.760959,15.733333,13.12,11.465,10.295,9.31,8.398333,7.61,6.918333,6.256667,5.576667,4.896667,4.231667,3.528333,2.836667,2.158333,1.486667,0.768333,-0.081667,-1.186667,-2.58,-5.063333,0.434108,3622.367533,0.542368,2.584508,1.9648,0.457573,0.162297,0.152122,0.103421,0.042719,0.011911,0.001639,0,2327.152771,421528.7488,160.265512,165.250114,184.850629,27.761858,24.581667,20.866666,19.005,17.29,15.99,14.923334,13.93,12.993333,12.093334,11.256667,10.433333,9.611667,8.686667,7.706667,6.611667,5.358333,4.123333,2.865,1.181667,-1.228333,-5.288333,0.034758,7541.2907,0.674957,2.920168,3.34985,0.324915,0.128116,0.174286,0.198347,0.127878,0.06016,0.027878,0.009631,2856.458898,411997.0692,1,6,6,0,0
423,341184.336,438078.1276,341684.336,437578.1276,143.100072,146.586889,158.75738,27.764898,15.65,13.89,12.593333,11.656667,10.88,10.096667,9.396667,8.746667,8.083333,7.423333,6.813333,6.136667,5.463333,4.763333,4.08,3.28,2.23,1.136667,0.096667,-0.943333,-2.643333,0.869905,2022.478434,0.691821,2.547344,2.600355,0.307998,0.178726,0.193371,0.154539,0.066664,0.016134,0,0,684.874547,424118.202,178.888592,174.109234,199.343357,27.758475,20.448462,17.6,15.886923,14.620769,13.552308,12.613077,11.762308,10.973846,10.2,9.421539,8.615385,7.794615,6.920769,6.012308,5.07,4.162308,3.113846,1.938462,0.583846,-1.399231,-4.423846,0.379415,4783.139226,0.711348,2.80719,2.974671,0.28853,0.173045,0.197197,0.175302,0.08825,0.031751,0.011408,0.003891,1419.729206,414315.2064,1,3,13,0,0
424,341184.336,437578.1276,341684.336,437078.1276,212.302356,216.558715,230.504866,27.762762,18.197333,15.115333,13.456667,12.116,11.054,10.150667,9.347333,8.599333,7.902667,7.230667,6.560667,5.883333,5.162667,4.415333,3.650667,2.823333,1.896667,0.820667,-0.432,-2.204667,-5.562,0.853204,4662.909033,0.580121,2.678647,2.31218,0.419431,0.13308,0.154403,0.140123,0.070889,0.023859,0.005901,0.000671,2637.754905,421696.3195,215.818087,227.523051,237.802153,27.764996,21.978333,18.0375,16.170833,14.880833,13.918333,13.089167,12.2875,11.509167,10.743333,9.995,9.2275,8.466667,7.706667,6.903333,6.06,5.120833,4.048333,2.72,1.15,-1.161667,-5.591667,0.740811,8059.499298,0.761983,2.796108,3.506588,0.237866,0.197903,0.231311,0.209019,0.10961,0.041021,0.009738,0.001667,2022.096723,412509.9545,1,15,12,0,0
425,341184.336,437078.1276,341684.336,436578.1276,248.367203,260.274623,269.504192,27.766729,21.131739,17.359565,15.574783,14.316956,13.259565,12.244348,11.294783,10.400435,9.571739,8.758261,7.949565,7.158696,6.334783,5.512609,4.693478,3.823913,2.815217,1.655217,0.227391,-1.745652,-5.615652,0.660131,6501.603627,0.696534,2.801527,2.849192,0.302468,0.172343,0.193393,0.164586,0.082838,0.032302,0.008341,0.001763,2037.640311,422786.2323,287.781994,293.915677,305.782559,27.764601,17.993333,15.562222,14.098889,12.954444,12.04,11.227778,10.488889,9.792222,9.075556,8.365555,7.656667,6.92,6.192222,5.376667,4.403333,3.402222,2.374444,1.326667,0.137778,-1.431111,-3.685556,0.863917,3238.175266,0.716534,2.697956,2.814712,0.283344,0.186079,0.209014,0.172827,0.071232,0.015605,0.001226,0,881.818305,415246.6201,1,23,9,0,0
426,341184.336,436578.1276,341684.336,436078.1276,252.832487,262.719041,271.325071,27.771691,18.488,15.136667,13.562,12.348,11.304667,10.363334,9.479333,8.665333,7.9,7.188,6.490667,5.778667,5.06,4.308,3.513333,2.668,1.730667,0.585333,-0.888,-2.898,-6.638,0.837808,5572.777441,0.56991,2.685703,2.192108,0.42904,0.108846,0.145807,0.139985,0.068629,0.023793,0.004648,0.000884,3241.543254,422254.3968,282.186522,286.286365,299.785887,27.77287,17.595556,15.222222,13.848889,12.806667,11.892222,11.027778,10.215556,9.416667,8.654445,7.917778,7.198889,6.463333,5.741111,5.041111,4.274444,3.446667,2.462222,1.254445,-0.196667,-2.041111,-4.593333,0.656845,2799.231005,0.63894,2.671782,2.581004,0.360893,0.147212,0.171956,0.159066,0.083826,0.025429,0.002318,0,1155.962745,415284.343,1,15,9,0,1
427,341184.336,436078.1276,341684.336,435578.1276,251.559149,260.35453,272.226465,27.775198,20.664,17.254667,15.695333,14.57,13.59,12.7,11.828,10.969333,10.158,9.36,8.546667,7.723333,6.883333,6.008,5.084667,4.092,2.980667,1.726,0.2,-1.914,-5.868667,0.44835,7748.007064,0.706303,2.8102,2.991095,0.293078,0.161652,0.196,0.186582,0.096989,0.031218,0.006075,0.000438,2331.783219,423712.8284,279.091532,296.579366,299.541463,27.772277,20.446667,17.923333,16.523333,15.426666,14.376666,13.376667,12.506667,11.62,10.756667,9.88,9.033333,8.223334,7.32,6.44,5.5,4.576667,3.58,2.383333,0.92,-1.136667,-4.04,0.594865,3781.683675,0.764854,2.883502,3.485627,0.234943,0.210111,0.23483,0.214079,0.109551,0.029428,0.004181,0,876.732371,415285.9362,1,15,3,0,1
428,341184.336,435578.1276,341684.336,435078.1276,303.074554,314.665234,332.674036,27.774133,29.594,24.788,22.576001,20.894,19.452,18.308,17.336,16.41,15.54,14.712,13.916,13.114,12.238,11.29,10.244,9.018,7.648,6.094,4.04,0.742,-4.488,0.281556,9258.144434,0.856951,3.093632,4.26363,0.140733,0.136086,0.199819,0.243256,0.190399,0.103606,0.030929,0.009277,1026.0758,422418.5268,319.957517,328.949205,340.785192,27.776702,20.821818,18.101818,16.647273,15.416364,14.408182,13.536364,12.707273,11.81,11.02,10.27,9.455455,8.612727,7.837273,7.050909,6.183636,5.183636,3.947273,2.487273,0.760909,-1.552727,-5.378182,0.512225,4044.182012,0.687845,2.804393,2.901415,0.311964,0.101952,0.159045,0.189408,0.119008,0.048681,0.012089,0.001077,1408.178339,415247.9202,1,5,11,0,1
429,341184.336,435078.1276,341684.336,434578.1276,251.002712,266.154572,274.873489,27.781364,23.865,19.342143,16.915,15.458571,14.074286,12.862857,11.932857,11.16,10.428571,9.68,8.95,8.199286,7.426429,6.575,5.610714,4.584286,3.38,1.996429,0.417143,-1.919286,-6.457857,0.587844,6450.168858,0.600338,2.829659,2.638951,0.398692,0.108421,0.142005,0.149014,0.092169,0.047891,0.027256,0.012553,3413.910379,423314.4464,241.442734,256.15004,264.030212,27.788753,22.585,17.53,15.99,15.225,14.64,14.1,13.54,13.01,12.43,11.835,11.215,10.595,9.865,8.89,7.52,6.025,4.585,2.69,0.64,-1.55,-6.61,0.813861,11691.6626,0.758356,2.809378,2.929815,0.241529,0.070108,0.125736,0.224624,0.164271,0.033128,0.002975,0.000176,2461.244568,415278.7462,1,14,2,0,1
430,341184.336,434578.1276,341684.336,434078.1276,238.491803,246.402641,259.640868,27.785672,21.144,16.967,14.927,13.253,11.832,10.743,9.891,9.101,8.361,7.673,7,6.315,5.582,4.803,3.962,3.074,2.053,0.882,-0.664,-2.787,-7.098,0.425946,6207.95871,0.54226,2.805597,2.156501,0.456509,0.092556,0.120655,0.131541,0.087114,0.036774,0.007699,0.000876,4028.376672,422803.135,249.251044,262.033964,271.298052,27.783746,22.041429,18.194286,16.798572,15.882857,15.177143,14.518572,13.912857,13.34,12.782857,12.218571,11.624286,10.964286,10.18,9.225714,8.105714,6.767143,5.062857,2.854286,0.77,-1.708571,-6.998571,0.776673,11250.68666,0.746796,2.804376,3.032555,0.253092,0.098882,0.145413,0.175888,0.138946,0.07588,0.018896,0.002047,2455.694301,415270.9824,1,10,7,0,1
